DocumentID,PassageID,Title,Subheading,Paragraph,URL
1,4,Parenting a Child with ADHD | Psychology Today,What is the most effective discipline for a child with ADHD?,"1. Children with ADHD, like others, benefit from fair and consistent discipline. Experts recommend an approach that focuses on setting clear expectations, employing natural consequences—and making sure consequences are enforced consistently—and praising positive behaviors. It’s also best to avoid punishing children for behaviors that are out of their control and to discuss problematic behaviors with children to better understand their motivation. Behavior that seems to be defiant, for instance, may actually stem from frustration or anxiety; addressing the feelings that are behind the behavior will likely help mitigate outbursts in the future.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,5,Parenting a Child with ADHD | Psychology Today,Will rewards help change my child’s behavior?,"1. There are pros and cons to using formal reward systems—such as sticker charts—to motivate a child to behave. On the one hand, many parents have found that sticker charts or other reward systems do help their child reduce problematic behaviors; this is especially likely when the goals of the sticker chart are achievable, specific, and measured over the short term. On the other hand, some parents worry that using rewards to encourage good behavior is akin to bribery—and some have found that it cultivates a negative, “what’s in it for me” attitude among children. Whether to use a sticker chart or other formal reward system is a personal decision; other, less structured rewards—such as a surprise outing after a week of good behavior or a few words of genuine praise—may be enough to motivate children without diminishing their intrinsic motivation to behave appropriately.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,6,Parenting a Child with ADHD | Psychology Today,How can I help my child make friends?,"1. Unfortunately, some children with ADHD may struggle to make and keep friends—often due to aggressive or hyperactive behavior, emotional outbursts, or the seeming inability to stay focused on a game or conversation. To help a child develop social skills, parents should gently but explicitly explain appropriate behavior—perhaps role-playing situations where the child often slips up, such as when she’s losing at a game—offer praise when the child succeeds, and focus on individual friendships rather than trying to force a child to fit in to a larger group. Keeping playdates short, before frustration or hyperactivity set in, can also help children end social interactions on a positive note and build up their social reputation.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,7,Parenting a Child with ADHD | Psychology Today,My child only has younger friends. Why?,"1. It’s common—and totally OK—for a child with ADHD to primarily form friendships with younger children. Since ADHD is a developmental delay, they may find that younger friends are closer to their own maturity level. Additionally, younger friends may allow a child with ADHD to feel like the leader, which they may not experience in other domains—particularly if they struggle socially with same-age peers.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,8,Parenting a Child with ADHD | Psychology Today,Is my child addicted to video games?,"1. While experts continue to debate whether excessive video game use can truly be considered an “addiction,” it’s undeniable that many children with ADHD exhibit problematic behavior when it comes to video games. Video games are designed to be engaging and provide immediate rewards; children with ADHD may hyperfocus on them—even to the point where they become seemingly oblivious to the world around them—and may be more prone to become irritable or angry when told to stop playing. Some children may also prefer video games to other activities, like sports or schoolwork, particularly if those are areas in which they struggle. If your child plays video games for hours each day, has little interest in other activities, or becomes enraged or inconsolable when limits are set, it’s likely that she has developed a problematic relationship with gaming that should be addressed.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,9,Parenting a Child with ADHD | Psychology Today,How can I set limits on my child’s video game play?,"1. Rather than setting overly harsh rules on video game playing or taking away the games altogether—both of which can lead to conflict and resentment—parents may be better served by a more balanced approach. Allowing a certain amount of playing, while also making sure that their child is engaging in other activities like exercise, creative play, or reading, will minimize tension and allow children to reap some of the potential benefits of video gaming. If rules are set around gameplay, be consistent about enforcing them.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,10,Parenting a Child with ADHD | Psychology Today,Why does my child say he feels worthless?,"1. Trouble making friends, struggles at school, or constantly being scolded for “bad” behavior can wreak havoc on the self-esteem of a child with ADHD. It can be devastating for parents to hear their child say negative things about themselves or come to believe that they are incapable of success. While low self-esteem is a common—and reversible—side effect of ADHD, it’s critical for parents to be on the lookout for signs of depression as well, as persistent low self-esteem and feelings of worthlessness may be signs of a problem that extends beyond ADHD and may require additional intervention.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,11,Parenting a Child with ADHD | Psychology Today,What can I do to help build my child’s self-esteem?,"1. Parents can help cultivate self-esteem by offering real, genuine praise when a child succeeds; it’s also beneficial to encourage her to pursue her interests in order to find domains in which she excels. A child who likes to doodle, for instance, may become a talented artist, while a child drawn to cooking may feel his confidence grow as he learns to master more complicated recipes. Gradually increasing her autonomy, and making sure that she learns critical skills as she grows, can also help increase her sense of competence and self-assuredness. Making sure your child has strong relationships—whether with family members, same-age peers, or trusted adults—can go a long way toward building lasting self-esteem.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,12,Parenting a Child with ADHD | Psychology Today,What sports are best for children with ADHD?,"1. Children with ADHD can excel at any sport (or other activity), particularly if they’re highly interested in it and intrinsically motivated to participate. For children who are unsure what sport they’d like to try, however, or who have struggled with activities in the past, parents may find that individual sports—like swimming, tennis, or martial arts—are ideal for allowing children to get the benefits of exercise while mitigating the social challenges that come with team sports.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,13,Parenting a Child with ADHD | Psychology Today,How can I help my child with ADHD go to sleep?,"1. Some research suggests that as many as 70 percent of children with ADHD have clinical sleep disturbances—including difficulty falling asleep, waking up frequently during the night, or waking up too early in the morning. Children may also resist going to bed in the first place, becoming defiant or upset at bedtime. To counteract sleep problems, parents should establish a consistent bedtime routine and create a soothing sleep environment with minimal distractions. They should make sure their child gets regular exercise and eats a healthy diet, both of which can greatly improve sleep. If sleep problems are severe, parents may wish to try melatonin supplements. Keep in mind that stimulant medications may disrupt sleep, especially if a dose is taken later in the day; if you suspect this may be the culprit for your child’s poor sleep, talk to your doctor about reducing the dose or changing the dosing schedule.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,14,Parenting a Child with ADHD | Psychology Today,How Play Might Improve Childhood ADHD,"1. Jenny Perkel on March 13, 2023 in 21st-Century Childhood   2. For children with ADHD, playing with others can be frustrating but also highly beneficial.   3. For children with ADHD, playing with others can be frustrating but also highly beneficial.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,15,Parenting a Child with ADHD | Psychology Today,Learning to Trust After an Abusive Relationship,"1. Kaytee Gillis, LCSW-BACS on February 16, 2023 in Invisible Bruises   2. Learning to trust others is part of the healing process, but it takes time and involves self-reflection and understanding what makes these behaviors unhealthy.   3. Learning to trust others is part of the healing process, but it takes time and involves self-reflection and understanding what makes these behaviors unhealthy.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,16,Parenting a Child with ADHD | Psychology Today,Can Video Gaming Help a Child with ADHD Get a Future Job?,"1. Randy Kulman Ph.D. on January 12, 2023 in Screen Play   2. Are you worried about employment for your child with ADHD? Will they be able to get and hold a job in the future? Video gaming may help.   3. Are you worried about employment for your child with ADHD? Will they be able to get and hold a job in the future? Video gaming may help.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,17,Parenting a Child with ADHD | Psychology Today,2 Things Not to Say to Kids With ADHD,"1. Anthony D. Smith LMHC on December 30, 2022 in Up and Running   2. Adults can react to children with ADHD in ways that create more struggle for everyone. Avoiding these two reactive phrases can up your game and have long-term benefits for the kid.   3. Adults can react to children with ADHD in ways that create more struggle for everyone. Avoiding these two reactive phrases can up your game and have long-term benefits for the kid.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,18,Parenting a Child with ADHD | Psychology Today,How to Reduce Holiday Overwhelm When You Have ADHD,"1. Sharon Saline Psy.D. on December 12, 2022 in On Your Way with ADHD   2. Does your ADHD increase holiday overwhelm and make it tough to enjoy the festivities of the season? Learn how to lower your stress and increase the fun factor.   3. Does your ADHD increase holiday overwhelm and make it tough to enjoy the festivities of the season? Learn how to lower your stress and increase the fun factor.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,19,Parenting a Child with ADHD | Psychology Today,"It’s the End of the Year (Holidays), as We Know It","1. Russell Ramsay, Ph.D., ABPP on December 8, 2022 in Rethinking Adult ADHD   2. The end-of-year holidays can be particularly stressful for adults with ADHD. These tips could help you get through the season with some peace of mind.   3. The end-of-year holidays can be particularly stressful for adults with ADHD. These tips could help you get through the season with some peace of mind.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,20,Parenting a Child with ADHD | Psychology Today,"The Irresistible ""Side Quest"": Should We Avoid Distractions?","1. Mary C. Lamia Ph.D. on December 5, 2022 in Intense Emotions and Strong Feelings   2. Side quests are a part of our lives, although we may consider them distractions.   3. Side quests are a part of our lives, although we may consider them distractions.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,21,Parenting a Child with ADHD | Psychology Today,ADHD in Therapists,"1. Wendy Boring-Bray, DBH, LPCC on December 4, 2022 in A New Beginning   2. Therapists play a large role in helping people with ADHD manage associated mental health symptoms. What does ADHD look like in therapists themselves?   3. Therapists play a large role in helping people with ADHD manage associated mental health symptoms. What does ADHD look like in therapists themselves?",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,22,Parenting a Child with ADHD | Psychology Today,Finding Your Way Through Neurodiversity,"1. Imi Lo on December 3, 2022 in Living with Emotional Intensity   2. You might have always felt different without knowing why. You might be called “weird” or “too much” for others. The spectrum of autism may explain some of your challenges.   3. You might have always felt different without knowing why. You might be called “weird” or “too much” for others. The spectrum of autism may explain some of your challenges.",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,23,Parenting a Child with ADHD | Psychology Today,2 Self-Checks That May Improve Your Mental Health,"1. Alli Spotts-De Lazzer, MA, LMFT, LPCC, CEDS-S on December 1, 2022 in MeaningFULL   2. Can you diet away your depression?   3. Can you diet away your depression?   4. What Is ADHD?   5. Causes and Risk Factors in ADHD   6. ADHD Symptoms and Diagnosis   7. Treatment of ADHD   8. ADHD and Related Conditions   9. ADHD and Relationships   10. ADHD in the Workplace   11. ADHD at School   12. Parenting a Child with ADHD   13. Daily Management of ADHD   14. Find a therapist to help with ADHD   15. Attention-Deficit/Hyperactivity Disorder, Adult   16. Attention-Deficit/Hyperactivity Disorder, Children   17. Attention-Deficit/Hyperactivity Disorder, Teen   18. ADHD/Attention Deficit Disorder Test   19. Attention Span Test   20. Get the help you need from a therapist near you–a FREE service from Psychology Today.   21. Las Vegas, NV   22. Los Angeles, CA   23. New York, NY   24. Saint Louis, MO   25. San Antonio, TX   26. San Diego, CA   27. San Francisco, CA   28. San Jose, CA   29. Psychology Today © 2023 Sussex Publishers, LLC   30. Find a Therapist",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
1,24,Parenting a Child with ADHD | Psychology Today,Find a Therapist,"1. Find a Therapist   2. Find a Treatment Center   3. Find a Psychiatrist   4. Find a Support Group   5. Los Angeles, CA   6. New York, NY   7. San Diego, CA   8. San Francisco, CA   9. Low Sexual Desire   10. Therapy Center NEW   11. Types of Therapy   12. Find a Therapist   13. Find a Treatment Center   14. Find a Psychiatrist   15. Find a Support Group   16. Men have long been silent and stoic about their inner lives, but there’s every reason for them to open up emotionally—and their partners are helping.   17. What Are the Mental Health Implications of Cancer Screening?   18. The Reality of Home Office Setups for Hybrid Employees   19. Cancer and Heart Disease: Can We Control the Risks?   20. Why Do the Socially Anxious Remain So Anxious?   21. Are We Ready for Artificial Empathy?   22. Recycling Isn’t Virtuous; It’s Making Things Worse   23. How Some Common Drugs Can Increase the Risk of Dementia   24. Coronavirus Disease 2019",https://www.psychologytoday.com/us/basics/adhd/parenting-adhd-child
2,1,Raising an Adopted Child | Psychology Today,Raising an Adopted Child,"1. Reviewed by Psychology Today Staff   2. Every adopted child is unique and has the potential to flourish in a loving home. However, because of the nature of adoption, there are several potential challenges that many adoptive parents will need to be prepared to confront. These include the aftereffects of trauma or neglect, feelings of abandonment, questions of identity, and social and emotional challenges related to race.   3. On the other hand, it’s important for parents to remember that not every problem, whether physical or mental, can be directly traced to a child’s adoption. Focusing on the whole of the child’s life and needs, rather than assuming adoption is behind every negative behavior, is the best way to address challenges and promote overall well-being.",https://www.psychologytoday.com/us/basics/adoption/raising-adopted-child
2,2,Raising an Adopted Child | Psychology Today,On This Page,1. Common Adoption Challenges   2. Bridging Differences Between Parent and Child,https://www.psychologytoday.com/us/basics/adoption/raising-adopted-child
2,3,Raising an Adopted Child | Psychology Today,Common Adoption Challenges,"1. Some children who have been adopted, though not all, may experience psychological, neurological, social, medical, or behavioral problems unique to their individual situation. These potential problems, which can develop at any age, include bonding, attachment, relationship issues, cognitive delays, ADHD, defiance, and matters related to identity formation.   2. These problems may be due to separation from birth parents, trauma, stigmatization, cultural changes, environmental issues such as malnutrition or lead poisoning, or biological family history, including alcoholism or drug abuse. Since it is not always possible to obtain records of an adopted child’s medical history, there may be unforeseen physical health matters to address.",https://www.psychologytoday.com/us/basics/adoption/raising-adopted-child
2,4,Raising an Adopted Child | Psychology Today,What are the possible negative effects of adoption?,"1. Adoption will not necessarily have negative effects on every adopted child. Some children, however, may experience negative emotional or psychological symptoms as a result of their adoption.   2. For starters, adopted children may struggle with feeling rejected by their birth family and/or like they don’t fit into their adoptive family; such feelings can be painful for children and parents alike, and may trigger negative behaviors as the child attempts to reconcile these emotions.   3. Adoptees, particularly those adopted at an older age, may have endured trauma, abuse, or neglect. Such children may be distrusting of adults and may struggle to bond with their adoptive family as a result. They may also present with emotional or behavioral challenges as they attempt to cope with their difficult past. Seeking help for traumatized children—and trying to see frustrating behaviors through a lens of trauma, rather than one of deliberate disobedience—can help parents put their child on a path to improved psychological health.",https://www.psychologytoday.com/us/basics/adoption/raising-adopted-child
2,5,Raising an Adopted Child | Psychology Today,Are adopted children more likely to have mental health problems?,"1. Evidence shows that the majority of adoptees are in the normal range of behavioral and emotional adjustment. However, evidence does suggest that adoptees may be more likely than non-adopted children to be diagnosed with mental health disorders, including depression, ADHD, and addiction.   2. Though the exact causes for this disparity continue to be investigated—and likely differ from adoptee to adoptee—it’s likely that a combination of genetic vulnerability, past trauma, feelings of rejection, and identity crises may be responsible for the increased risk of mental health disorders seen among adopted children.",https://www.psychologytoday.com/us/basics/adoption/raising-adopted-child
2,6,Raising an Adopted Child | Psychology Today,Why does my adopted child have behavior challenges?,"1. It’s not always possible to pinpoint the exact cause of problematic behaviors in children, adopted or not. Some adoptees may have experienced neglect or abuse early in life, which can result in later behavioral issues. Other adoptees may feel confused about their identity and act out as a result. Some mental health disorders that can be related to behavior challenges—such as ADHD or autism—have a genetic element, and it is possible that a child is genetically predisposed to these disorders.   2. It’s also critical to note, however, that many non-adopted children misbehave, too; thus, a child’s challenging behaviors may be wholly unrelated to adoption.",https://www.psychologytoday.com/us/basics/adoption/raising-adopted-child
2,7,Raising an Adopted Child | Psychology Today,I’m adopting an older child. What should I be prepared for?,"1. Older children often lived in foster care or an orphanage (if adopted internationally) before being adopted. There is a strong possibility in these settings for a child to have experienced trauma or neglect; as a result, they may be deeply distrusting of adults, may struggle to attach to their new family, or may behave in ways that can be confusing, upsetting, or even frightening. Children may have also experienced trauma in their family of origin before being placed for adoption.   2. Older children may have lived in multiple prior homes, which may have given them a heightened fear of abandonment. This may manifest as disinterest or distrust in their new family. On the flip side, some children who fear abandonment may be too trusting of any adult, never having bonded closely with any specific one. This tendency can result in unsafe behaviors if left unaddressed.   3. Though it is of course possible for an adopted newborn to have special needs, the nature of the adoption process means that older children are more likely to have physical or mental disabilities—or behavioral challenges such as conduct disorder—that require significant care. Though most reputable agencies will let prospective parents know in advance whether their child has special needs—and allow parents to decide beforehand whether they are prepared to care for any particular child—some challenges may not become apparent until the child is in his or her new home.   4. Parents should make an effort to learn as much as possible about their child’s history before the adoption, in order to better prepare themselves for their child’s specific needs. In cases where this is not possible, educating themselves about trauma, childhood mental health, and the possible effects of foster or institutionalized care can help parents get a better sense of what to expect.",https://www.psychologytoday.com/us/basics/adoption/raising-adopted-child
2,8,Raising an Adopted Child | Psychology Today,Why isn’t my adopted child bonding with our family?,"1. Adoptees—particularly those adopted at an older age—may be slow to bond with their family for a number of reasons. Children who have experienced trauma or abandonment may see their adoptive parents as untrustworthy or may assume that they too will leave the child behind; unfortunately, many foster children or those adopted internationally were previously placed in homes that they thought would be permanent but turned out not to be.   2. Many, if not most, adoptees eventually bond with their families. However, the process takes time (and in some cases, professional help) and requires the careful building of trust. Self-education about bonding and attachment can help parents feel more secure, be patient with themselves and their child, and learn to trust the process. However, if bonding happens slowly, it can be extremely emotionally taxing for parents and children alike. Parents should make sure they have their own support system of friends, family, and community members lined up, while also making sure they get their child the help and social support she needs to thrive.",https://www.psychologytoday.com/us/basics/adoption/raising-adopted-child
2,9,Raising an Adopted Child | Psychology Today,What is post-adoption depression?,"1. The term “post-adoption depression” refers to the onset of depressive symptoms in adoptive parents shortly after adopting a child. Though it is much less well-known, it is conceptually similar to postpartum depression and has many of the same psychological symptoms. Parents may question their own legitimacy as a parent, for instance, or worry that they will not bond with their child; these feelings can contribute to symptoms like sadness, lethargy, sleeplessness, anxiety, or guilt.   2. Post-adoption depression can affect mothers, fathers, and single parents—and while it is possible for it to resolve on its own, it can also be quite serious and long-lasting. Any adoptive parent who experiences depressive symptoms for longer than two weeks should not hesitate to seek professional help.",https://www.psychologytoday.com/us/basics/adoption/raising-adopted-child
2,10,Raising an Adopted Child | Psychology Today,Bridging Differences Between Parent and Child,"1. Adopted children may be of a different race, ethnicity, or cultural background than their adoptive families. While many families consider these differences something to be celebrated, they can also create barriers between parent and child that will require dedicated effort (particularly on the part of the parents) to overcome.   2. In the U.S., most adoptive parents are white; many adopted children are not. When parent(s) and child are of different races—a situation known as transracial adoption—it’s imperative that the situation be discussed openly and honestly. Attempting to gloss over differences, or act as if they don’t exist, will likely only result in distance between family members.",https://www.psychologytoday.com/us/basics/adoption/raising-adopted-child
